Date,SP500-EPS-Index,SP500-EPS-Ensemble-Pred,SP500-EPS-Ensemble_Pred_Smth,SP500-EPS-Ensemble-Pred-Smth
1979-02-01,221.00084915672,334.9695919326892,4.89291460628124e-15,-5.760680882943113e-27
1979-03-01,226.404356383484,334.9695919326892,5.073312877923078e-15,-5.94641907645583e-27
1979-04-01,230.316190358324,334.9695919326892,5.040629892317859e-15,-6.704079024589383e-27
1979-05-01,234.27906942684896,334.9695919326892,5.044180982800624e-15,-7.190780850274637e-27
1979-06-01,238.24962179887297,334.9695919326892,5.041466816605988e-15,-7.27321178101849e-27
1979-07-01,241.92337030382595,334.9695919326892,5.064360658710331e-15,-6.962629133957654e-27
1979-08-01,245.52385051614695,334.9695919326892,4.9480867671733955e-15,-6.364256650823381e-27
1979-09-01,249.27090923556898,334.9695919326892,5.2804657010266894e-15,-6.0106423754907905e-27
1979-10-01,250.318165621745,334.9695919326892,4.936378746835089e-15,-5.588988342857336e-27
1979-11-01,251.94539003074502,334.9695919326892,4.289378512608774e-15,-5.5171235275150815e-27
1979-12-01,253.236575596253,334.9695919326892,4.075281151332447e-15,-5.954902728464685e-27
1980-01-01,255.583483790432,334.9695919326892,3.8988913498713205e-15,-6.057163869004676e-27
1980-02-01,258.041957846816,334.9695919326892,3.79110168934557e-15,-6.981151442940499e-27
1980-03-01,260.31655488093094,334.9695919326892,3.75730286962251e-15,-8.107278176529422e-27
1980-04-01,258.352773540842,334.9695919326892,3.749856474771362e-15,-7.321228212676398e-27
1980-05-01,256.54014704768497,225.99467786666105,3.748913672941759e-15,-6.548590111917212e-27
1980-06-01,254.46902834955196,186.7770374319619,3.720705510454586e-15,-6.0425409858376615e-27
1980-07-01,252.83020754636,186.7770374319619,3.8457772728860055e-15,-6.73518985730036e-27
1980-08-01,250.997049776718,162.55758178024973,3.452931166918677e-15,-7.566740090536378e-27
1980-09-01,249.357514766837,162.55758178024973,3.930712039866239e-15,-8.062502702001982e-27
1980-10-01,250.27815234934997,162.55758178024973,4.255450027119462e-15,-8.383591320228961e-27
1980-11-01,251.483800034707,162.55758178024973,3.873511123771369e-15,-8.688946573276206e-27
1980-12-01,252.349328004159,162.55758178024973,3.2546053967675047e-15,-8.886256780292422e-27
1981-01-01,251.12548081020395,162.55758178024973,3.548996246966447e-15,-8.616833691042317e-27
1981-02-01,249.63564378325296,162.55758178024973,3.4901194430126997e-15,-8.489121670217819e-27
1981-03-01,248.201102874378,162.55758178024973,3.43093227245413e-15,-8.118636962469175e-27
1981-04-01,250.71145021406798,274.90085989454946,3.586145216687373e-15,-7.985830223277522e-27
1981-05-01,253.16154120130096,274.90085989454946,3.5061583189340044e-15,-8.0910880404553e-27
1981-06-01,255.75822759759896,274.90085989454946,3.713389259191863e-15,-8.301772015977309e-27
1981-07-01,257.16141418883,287.5620518864414,3.5005872873201595e-15,-8.496256345838473e-27
1981-08-01,258.459683808423,299.8565229243868,3.237472400633863e-15,-8.606154154085099e-27
1981-09-01,259.973283828495,299.8565229243868,2.85153351193092e-15,-8.613274107150462e-27
1981-10-01,260.579792451996,311.34836842626083,3.787115286366071e-15,-8.530946768040362e-27
1981-11-01,260.989594393714,311.34836842626083,4.128918368017294e-15,-8.383889602123139e-27
1981-12-01,261.596109450937,311.34836842626083,3.4445925514832764e-15,-8.192519413652836e-27
1982-01-01,258.442656255108,311.34836842626083,3.517020072978701e-15,-7.963827363737309e-27
1982-02-01,255.245330596751,246.02196614196043,3.578707443187256e-15,-7.689889265751742e-27
1982-03-01,252.28059138093695,217.55834460344747,3.603253371905379e-15,-7.215246907444863e-27
1982-04-01,248.52327679211098,210.15423908356863,3.618962751948866e-15,-7.122434732494722e-27
1982-05-01,245.047421225588,266.9399957606173,3.6785326321708606e-15,-6.751419336996218e-27
1982-06-01,241.38559238096397,178.52740110672576,3.6251476569717584e-15,-6.396526573120319e-27
1982-07-01,237.958508299235,173.76938613628278,3.534973638421131e-15,-6.594608995248002e-27
1982-08-01,234.419634257047,173.76938613628278,3.3064147522074663e-15,-6.197711533976019e-27
1982-09-01,230.855031963251,173.76938613628278,2.6605474855026814e-15,-6.21003472721463e-27
1982-10-01,225.778468717521,173.76938613628278,3.0883464282698675e-15,-5.930934983809289e-27
1982-11-01,220.432150204706,173.76938613628278,3.4979760323001587e-15,-5.851317782482666e-27
1982-12-01,215.244934229259,173.76938613628278,3.4262672212334377e-15,-5.995026578010605e-27
1983-01-01,214.077054613339,173.76938613628278,2.8585633835542142e-15,-6.238301955075776e-27
1983-02-01,212.78150034113,173.76938613628278,3.366587204001555e-15,-6.450885005382126e-27
1983-03-01,211.53244765204002,173.76938613628278,3.3733089117869157e-15,-6.544832315165531e-27
1983-04-01,212.485988317549,173.76938613628278,3.4016191475801806e-15,-6.480493592755701e-27
1983-05-01,213.508226124867,242.41715225828534,3.347939231142281e-15,-6.256467603868937e-27
1983-06-01,214.37174573811498,242.41715225828534,3.653016436869688e-15,-5.6731375679999325e-27
1983-07-01,218.449555203471,242.41715225828534,3.387541570943383e-15,-5.5912903058933654e-27
1983-08-01,222.515656587486,262.9450716069652,3.798319691812045e-15,-5.3352491341348225e-27
1983-09-01,226.540926977961,279.4778963569864,5.043756999376618e-15,-4.729266283347372e-27
1983-10-01,230.705578394378,279.4778963569864,4.414914295380677e-15,-3.9665452147202226e-27
1983-11-01,234.854509054696,279.4778963569864,3.9094512018941704e-15,-3.33200687674787e-27
1983-12-01,238.90205162288098,292.6007130824988,3.971603827440743e-15,-2.988611430873663e-27
1984-01-01,246.00646516127497,319.13219985408966,3.727801925039763e-15,-2.9914431298826436e-27
1984-02-01,252.97548683723093,323.23273173383006,3.9300853033779055e-15,-3.4431029793645984e-27
1984-03-01,260.011011376156,454.2273722854141,4.023932837726694e-15,-4.180720821610394e-27
1984-04-01,265.229226349006,454.2273722854141,4.0649612490032934e-15,-4.7608410259479034e-27
1984-05-01,270.495796534795,255.72470580419935,4.140455777287751e-15,-5.123156618256168e-27
1984-06-01,275.923734917151,255.72470580419935,4.643801964609575e-15,-5.727348477301601e-27
1984-07-01,277.90678848049293,255.72470580419935,4.4066061296671456e-15,-6.594052418105295e-27
1984-08-01,279.993204502017,255.72470580419935,4.684605943574919e-15,-7.205997386241528e-27
1984-09-01,282.04238420859696,255.72470580419935,4.596269760849971e-15,-7.528327459220328e-27
1984-10-01,282.368665165766,255.72470580419935,4.532635393552349e-15,-7.774877876946681e-27
1984-11-01,282.94618950809195,276.53949262123444,3.143971922612268e-15,-7.846918029636629e-27
1984-12-01,283.27959218423194,297.9438913273447,2.3921366743643785e-15,-7.79359065877579e-27
1985-01-01,282.100077810419,297.9438913273447,3.049206787888723e-15,-7.497954255587886e-27
1985-02-01,280.59627709757,220.77225990899,2.82204062815261e-15,-7.575024384049104e-27
1985-03-01,279.031990621281,220.77225990899,2.8656404439342884e-15,-7.56657937194083e-27
1985-04-01,274.628371204077,123.59785872953515,2.8872924384601537e-15,-7.509800365039752e-27
1985-05-01,270.306608567103,123.59785872953515,2.995821724505893e-15,-7.452205297554392e-27
1985-06-01,265.884037775387,123.59785872953515,3.1630037396176423e-15,-7.189644881071854e-27
1985-07-01,263.757782592926,123.59785872953515,3.0626661818753658e-15,-6.597026087276273e-27
1985-08-01,261.5805976338389,123.59785872953515,2.808164887382606e-15,-6.189496978695014e-27
1985-09-01,259.342184975323,123.59785872953515,1.9593475826412785e-15,-6.334411199949358e-27
1985-10-01,255.94936010260398,123.59785872953515,2.4092078538075262e-15,-6.908540298587377e-27
1985-11-01,252.337983625233,123.59785872953515,2.1677391709287454e-15,-7.683215521214e-27
1985-12-01,248.80699411903797,123.59785872953515,2.5159322327808686e-15,-8.393792551543683e-27
1986-01-01,248.31227882956097,123.59785872953515,2.400275049066315e-15,-8.730616274873226e-27
1986-02-01,247.788393239876,123.59785872953515,2.304139978881047e-15,-8.786649422397e-27
1986-03-01,247.27197918878696,123.59785872953515,2.6478640733623457e-15,-8.44565937418215e-27
1986-04-01,248.371911941671,123.59785872953515,2.207008252916961e-15,-8.830795804205356e-27
1986-05-01,249.50523410918294,228.473046268479,1.803245214231547e-15,-9.023560076164568e-27
1986-06-01,250.465077078282,195.0962238421405,1.678867659759799e-15,-8.805182623060496e-27
1986-07-01,251.283678125895,195.0962238421405,1.6632324390193037e-15,-7.864075059839608e-27
1986-08-01,252.123753511787,195.0962238421405,1.662441964293203e-15,-7.503668379199433e-27
1986-09-01,252.86847152235094,195.0962238421405,1.6817152012421993e-15,-7.342667552823077e-27
1986-10-01,250.81953305190797,195.0962238421405,1.7708961285562482e-15,-7.414174293325134e-27
1986-11-01,248.76944233027197,95.75383355260185,2.3397269215857643e-15,-7.61983596699583e-27
1986-12-01,246.59059412742997,95.75383355260185,2.1206618515987123e-15,-7.854472595084048e-27
1987-01-01,250.12531085995596,95.75383355260185,2.256238853808678e-15,-8.041908449236078e-27
1987-02-01,253.6621847517,95.75383355260185,3.290135389545528e-15,-8.147517598176025e-27
1987-03-01,257.182804311606,95.75383355260185,3.5394955517223536e-15,-8.181948656635618e-27
1987-04-01,253.32293191236298,95.75383355260185,3.468470171551322e-15,-8.193647317411465e-27
1987-05-01,249.428813694615,95.75383355260185,3.089236933978867e-15,-8.235222266872032e-27
1987-06-01,245.608074124576,95.75383355260185,2.6971807152430595e-15,-8.270542599718927e-27
1987-07-01,253.790501466973,95.75383355260185,2.9850579875860213e-15,-7.961164176017419e-27
1987-08-01,261.9086283908329,262.6752912505214,2.924193676790489e-15,-7.686838748696979e-27
1987-09-01,270.17664510551896,289.660298095669,3.185100138345163e-15,-7.367476528324855e-27
1987-10-01,279.399704487346,289.660298095669,3.107954296336139e-15,-6.92520397602746e-27
1987-11-01,288.764575821459,289.660298095669,2.615038437186242e-15,-6.457094181061293e-27
1987-12-01,298.077215202952,294.99249968209,2.982355097713393e-15,-6.0768518383785325e-27
1988-01-01,304.302411777732,294.99249968209,3.554609757782957e-15,-6.1129104047553e-27
1988-02-01,310.434820688356,294.99249968209,4.3823460842037126e-15,-6.144690207787014e-27
1988-03-01,316.66860103362,317.3852067144598,5.250757798685197e-15,-6.690002822549254e-27
1988-04-01,334.010271593127,317.3852067144598,4.796891643980659e-15,-6.775423179980792e-27
1988-05-01,351.466126294069,270.3464926179901,4.879133913613302e-15,-5.8750291231316934e-27
1988-06-01,369.123330093252,270.3464926179901,5.020281093290254e-15,-4.92983931909096e-27
1988-07-01,375.04913633015894,359.47537388986063,4.672747370506155e-15,-4.860767087313494e-27
1988-08-01,381.250583627565,359.47537388986063,5.164732756587579e-15,-4.62595196629577e-27
1988-09-01,387.138770776404,359.47537388986063,5.691937023552726e-15,-4.492029211996066e-27
1988-10-01,393.04987899759294,359.47537388986063,5.906358233140982e-15,-4.595855916793518e-27
1988-11-01,398.916141565288,359.47537388986063,5.483001925095676e-15,-4.9458475281814006e-27
1988-12-01,404.564557595713,359.47537388986063,5.95406675971333e-15,-5.4050207329311394e-27
1989-01-01,411.227519467168,359.47537388986063,5.9043625075459e-15,-5.758100358959414e-27
1989-02-01,418.310588533342,359.47537388986063,5.267896677293598e-15,-5.9005451605848786e-27
1989-03-01,424.981855317953,467.3592055517756,4.503873273240033e-15,-5.887074492383235e-27
1989-04-01,426.556490831866,467.3592055517756,4.509377973146388e-15,-6.013550224164537e-27
1989-05-01,428.030341027972,467.3592055517756,4.434253780375726e-15,-5.927068293885117e-27
1989-06-01,429.361751110917,467.3592055517756,4.5699734872964874e-15,-6.2656110293817955e-27
1989-07-01,420.898053773552,467.3592055517756,4.3810379656239356e-15,-6.436158253896128e-27
1989-08-01,412.222049540224,291.91479976469566,4.5229190139572725e-15,-6.665111583008826e-27
1989-09-01,403.474870476753,232.04374984520862,4.4079568139463995e-15,-6.80706879956617e-27
1989-10-01,398.695736042526,232.04374984520862,5.5131325693556734e-15,-6.80069140616929e-27
1989-11-01,394.15101780784494,232.04374984520862,5.7326750783663795e-15,-6.763967455893424e-27
1989-12-01,389.57232172268493,232.04374984520862,6.139385410305802e-15,-6.563063359119927e-27
1990-01-01,382.690203695108,232.04374984520862,5.503165423030241e-15,-6.365017189318643e-27
1990-02-01,375.949605730892,193.72820665243162,4.404137328930782e-15,-6.0935695183974666e-27
1990-03-01,369.038773656242,193.72820665243162,3.2930057132187405e-15,-5.92023356576358e-27
1990-04-01,366.854579859951,193.72820665243162,3.619949665712426e-15,-5.6229051159316835e-27
1990-05-01,364.397293268469,339.41275236469346,3.6226155911833116e-15,-5.9426900584425236e-27
1990-06-01,362.11682769015,339.41275236469346,3.5855288990944404e-15,-6.549669731804715e-27
1990-07-01,364.767935234578,315.2795205806942,3.5468319616555884e-15,-6.842434393615127e-27
1990-08-01,367.45433547535,246.55717624605455,3.390275221761832e-15,-7.496670922830601e-27
1990-09-01,370.214755123076,246.55717624605455,3.242858056073305e-15,-8.141566233481859e-27
1990-10-01,368.09481417364606,246.55717624605455,3.558368917293529e-15,-8.719890358088689e-27
1990-11-01,365.78830727640207,245.50426926229426,4.10320503586646e-15,-9.123442243078423e-27
1990-12-01,363.336309487307,245.50426926229426,4.717997883566728e-15,-9.372802419646466e-27
1991-01-01,361.139463346575,245.50426926229426,4.026327409496967e-15,-9.932897756781774e-27
1991-02-01,358.913822268721,245.50426926229426,3.805398026858683e-15,-1.0238288206216713e-26
1991-03-01,356.601878364694,245.50426926229426,3.5519904140640854e-15,-1.0375542444994244e-26
1991-04-01,348.030807415706,245.50426926229426,3.7549931808835164e-15,-1.0328479050971818e-26
1991-05-01,339.179644118016,245.50426926229426,3.731442031997739e-15,-1.0137625686253574e-26
1991-06-01,330.566393555957,245.50426926229426,3.554809864920227e-15,-9.921915220121145e-27
1991-07-01,321.53821107419,245.50426926229426,3.917046811677403e-15,-9.873064348970744e-27
1991-08-01,312.533262453492,245.50426926229426,3.630486641642551e-15,-1.0175685055862505e-26
1991-09-01,303.473868028606,245.50426926229426,4.272655108842154e-15,-1.0763255825397246e-26
1991-10-01,292.976307820346,245.50426926229426,4.305720373570047e-15,-1.0693822766901835e-26
1991-11-01,282.453252889277,245.50426926229426,4.111697627383766e-15,-1.0956592797321804e-26
1991-12-01,271.960462239799,245.50426926229426,4.030280607023544e-15,-1.1189218914429051e-26
1992-01-01,273.28764728076396,245.50426926229426,4.07587517813549e-15,-1.1317564339731221e-26
1992-02-01,274.4687035464,288.17879009831665,4.139143373448895e-15,-1.1354456496777859e-26
1992-03-01,275.748667858894,273.2121504249259,4.097315802666585e-15,-1.1439341414006675e-26
1992-04-01,280.57776159202297,362.5083660820243,4.1378887902216495e-15,-1.1093377673157479e-26
1992-05-01,285.44319388405097,289.7933474678197,4.296176923875254e-15,-1.113196653673662e-26
1992-06-01,290.327135308348,289.7933474678197,4.395891088259148e-15,-1.1166582047444475e-26
1992-07-01,296.013674232278,295.15530875239267,4.471871605014833e-15,-1.1331247895220634e-26
1992-08-01,301.604086656996,303.70791533798246,4.6446264528607786e-15,-1.1341685474633345e-26
1992-09-01,307.207914411874,303.70791533798246,4.873477031484445e-15,-1.0846680597629484e-26
1992-10-01,313.213416753398,303.70791533798246,4.942079746120678e-15,-1.0351005521392397e-26
1992-11-01,319.214526581813,324.7244493870777,5.111929604166101e-15,-9.723587112883046e-27
1992-12-01,325.130556308811,340.7466038528297,4.525545493696334e-15,-9.281499626180683e-27
1993-01-01,329.444288714282,340.7466038528297,4.867659748534141e-15,-8.904248244078246e-27
1993-02-01,333.600375560503,340.7466038528297,4.9378971167908655e-15,-8.728331453825373e-27
1993-03-01,337.89213588263,340.7466038528297,5.1057133506763166e-15,-8.939879422582187e-27
